cycle_num,ambient_temperature,cycle_time_start,Capacity,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
1,4,2010-08-23 17:51:09,0.8631448527758341,3.138245220442791,-2.0106076007469005,13.703373701280803,1.9982,2.177,824.0
1,4,2010-08-23 17:51:09,0.8631448527758341,3.135972522720791,-2.011868631855484,13.722239140246433,1.9982,2.174,833.313
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1336444194597286,-2.0114824922223766,13.775202066907331,1.9982,2.172,842.735
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1310201146228795,-2.0123296028848228,13.76457340593571,1.9982,2.169,852.078
1,4,2010-08-23 17:51:09,0.8631448527758341,3.128513066362376,-2.0119346236888744,13.89566822052884,1.9982,2.167,861.406
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1262464475696308,-2.0106552570770564,13.973588927551926,1.9982,2.165,870.75
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1237803019331296,-2.0110488839954797,13.943644244374683,1.9982,2.163,880.094
1,4,2010-08-23 17:51:09,0.8631448527758341,3.121275457080953,-2.0119801653139,13.988228211140495,1.9982,2.161,889.578
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1188488031894805,-2.011784225564385,14.114916127029247,1.9982,2.157,898.953
1,4,2010-08-23 17:51:09,0.8631448527758341,3.116245047493238,-2.012239516210732,14.098997246909578,1.9982,2.155,908.313
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1136002435044396,-2.01206032295997,14.16277991398448,1.9982,2.153,917.672
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1110617531437557,-2.0124864892958634,14.281880275955144,1.9982,2.15,927.016
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1082776990095162,-2.0117837541803762,14.424881043340106,1.9982,2.148,936.422
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1055198220853697,-2.01073656520344,14.333674807026963,1.9982,2.145,945.797
1,4,2010-08-23 17:51:09,0.8631448527758341,3.102981449213131,-2.0126210989925024,14.416875060582463,1.9982,2.142,955.172
1,4,2010-08-23 17:51:09,0.8631448527758341,3.1001877612101656,-2.012286739248887,14.473555669038316,1.9982,2.14,964.547
1,4,2010-08-23 17:51:09,0.8631448527758341,3.097383204899916,-2.0128633755434646,14.651813312049779,1.9982,2.137,973.922
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0949163138998697,-2.0112863899014743,14.640472962584589,1.9982,2.134,983.281
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0919782814829975,-2.013511133976057,14.66248194955482,1.9982,2.131,992.625
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0891487933373667,-2.0118375944396756,14.772636468073896,1.9982,2.129,1002.0
1,4,2010-08-23 17:51:09,0.8631448527758341,3.086002484637708,-2.010362913779892,14.760955151233702,1.9982,2.125,1011.469
1,4,2010-08-23 17:51:09,0.8631448527758341,3.082887351221441,-2.0104598718039792,14.863125184426291,1.9982,2.123,1020.828
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0800186033925616,-2.0130871908706918,14.926194673966295,1.9982,2.119,1030.172
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0770414909083277,-2.010960986475537,14.880672461370066,1.9982,2.117,1039.516
1,4,2010-08-23 17:51:09,0.8631448527758341,3.073914575981844,-2.0116825535852354,14.923023396091805,1.9982,2.114,1048.891
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0709263965941793,-2.0125360708626396,15.082455376196467,1.9984,2.111,1058.25
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0674462424767444,-2.01122755872452,15.10729568017874,1.9982,2.107,1067.61
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0642809643342175,-2.011399854662322,15.11555195277901,1.9982,2.105,1076.953
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0609410739563905,-2.0123513102173503,15.237010944503226,1.9982,2.101,1086.313
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0575119947663887,-2.013507513239067,15.265244715084311,1.9982,2.098,1095.641
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0540992217856138,-2.0113081783061735,15.270262278756224,1.9982,2.094,1105.063
1,4,2010-08-23 17:51:09,0.8631448527758341,3.050489834478257,-2.0107871282141816,15.281119871066865,1.9982,2.091,1114.406
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0471970312153234,-2.011726133274894,15.445568341812628,1.9982,2.087,1123.781
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0431484714592174,-2.0113342144759265,15.4490054054456,1.9982,2.083,1133.172
1,4,2010-08-23 17:51:09,0.8631448527758341,3.039848955209144,-2.011373334710887,15.486353494641593,1.9982,2.08,1142.531
1,4,2010-08-23 17:51:09,0.8631448527758341,3.035921981597758,-2.0118268131181565,15.504732154797654,1.9982,2.077,1151.891
1,4,2010-08-23 17:51:09,0.8631448527758341,3.032060929538214,-2.0109791605190117,15.594669404908576,1.9982,2.073,1161.235
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0284853025043046,-2.0120294481142023,15.598026412302023,1.9982,2.069,1170.641
1,4,2010-08-23 17:51:09,0.8631448527758341,3.024034794305861,-2.011458410046599,15.675967535161263,1.9982,2.065,1180.016
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0196878394502407,-2.0120956919653215,15.706519919933283,1.9982,2.061,1189.391
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0154896830494153,-2.012026074156665,15.776442068486938,1.9984,2.056,1198.703
1,4,2010-08-23 17:51:09,0.8631448527758341,3.0112674450006316,-2.011156401886814,15.914923977855342,1.9982,2.051,1208.094
1,4,2010-08-23 17:51:09,0.8631448527758341,3.006975980383709,-2.0113949939008884,15.984256390679867,1.9982,2.047,1217.453
1,4,2010-08-23 17:51:09,0.8631448527758341,3.002678433517257,-2.012492650200193,15.95409286639155,1.9984,2.043,1226.75
1,4,2010-08-23 17:51:09,0.8631448527758341,2.998286747256554,-2.0125172440807377,16.026391900188614,1.9982,2.039,1236.094
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9936491409523667,-2.0120459745123336,16.072864573554597,1.9982,2.034,1245.453
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9888474746133213,-2.0105151479119323,16.061195783114563,1.9984,2.029,1254.797
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9842718176910985,-2.0115421091714776,16.245583120508712,1.9984,2.02,1264.25
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9792774841916456,-2.010975674223699,16.281614564767395,1.9984,2.016,1273.735
1,4,2010-08-23 17:51:09,0.8631448527758341,2.974253675110028,-2.012084093732349,16.30813343419844,1.9982,2.011,1283.172
1,4,2010-08-23 17:51:09,0.8631448527758341,2.968850383838669,-2.0120608893600243,16.375285709370072,1.9984,2.007,1292.656
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9634851402596887,-2.013051327493232,16.393870217375486,1.9984,2.002,1302.156
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9577247882636746,-2.0131301243938977,16.39295059707758,1.9984,1.997,1311.672
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9520010053214305,-2.012126395277532,16.43459538640715,1.9984,1.991,1321.125
1,4,2010-08-23 17:51:09,0.8631448527758341,2.946162062009323,-2.011989888098927,16.537034811533147,1.9982,1.986,1330.625
1,4,2010-08-23 17:51:09,0.8631448527758341,2.939904254430974,-2.0122950093922682,16.636621098403737,1.9982,1.98,1340.172
1,4,2010-08-23 17:51:09,0.8631448527758341,2.933490793624591,-2.0116324097598834,16.658466761959403,1.9982,1.972,1349.703
1,4,2010-08-23 17:51:09,0.8631448527758341,2.92717106210679,-2.012569616720546,16.76992465589405,1.9982,1.966,1359.235
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9203999672417753,-2.01136423900866,16.81635275876854,1.9984,1.96,1368.703
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9131964187057235,-2.0134209435932204,16.91181797919126,1.9984,1.953,1378.266
1,4,2010-08-23 17:51:09,0.8631448527758341,2.9059575516561926,-2.0112913590334016,16.939346114667224,1.9982,1.946,1387.719
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8985414184472718,-2.0119121487200005,16.96681999454365,1.9984,1.938,1397.281
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8907421685224426,-2.0104640929628994,17.030942980783085,1.9984,1.931,1406.828
1,4,2010-08-23 17:51:09,0.8631448527758341,2.88284479057709,-2.0125281636354475,17.06371439428351,1.9982,1.923,1416.25
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8744859120627404,-2.0122316828930646,17.248298208167917,1.9984,1.915,1425.766
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8634948290685416,-2.012795849552704,17.281351641213604,1.9982,1.906,1435.344
1,4,2010-08-23 17:51:09,0.8631448527758341,2.856313088155442,-2.0136295998950877,17.313233890415226,1.9982,1.898,1444.844
1,4,2010-08-23 17:51:09,0.8631448527758341,2.847257866384314,-2.0138841954536875,17.46508311118842,1.9984,1.888,1454.391
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8365986713341456,-2.0112614819769155,17.489192933964187,1.9984,1.878,1463.844
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8265305147834994,-2.011305836885498,17.50627183082074,1.9984,1.868,1473.328
1,4,2010-08-23 17:51:09,0.8631448527758341,2.815421033314643,-2.0123822434451824,17.483161769224186,1.9982,1.857,1482.797
1,4,2010-08-23 17:51:09,0.8631448527758341,2.8038180823131396,-2.010989137846503,17.41864522572969,1.9984,1.846,1492.25
1,4,2010-08-23 17:51:09,0.8631448527758341,2.7911386970409215,-2.0123479394957178,17.31281642893281,1.9984,1.834,1501.828
1,4,2010-08-23 17:51:09,0.8631448527758341,2.777576688274282,-2.010650881041123,17.021786443101597,1.9984,1.82,1511.36
1,4,2010-08-23 17:51:09,0.8631448527758341,2.7628366138885236,-2.0110308685598124,16.74512166204947,1.9984,1.806,1520.828
1,4,2010-08-23 17:51:09,0.8631448527758341,2.747568302381921,-2.0132980822782134,16.83942964442166,1.9982,1.791,1530.313
1,4,2010-08-23 17:51:09,0.8631448527758341,2.7306016761000036,-2.0119244723014735,16.868365195848607,1.9984,1.775,1539.875
1,4,2010-08-23 17:51:09,0.8631448527758341,2.712893729690315,-2.012398889602442,16.773184928902428,1.9984,1.758,1549.391
1,4,2010-08-23 17:51:09,0.8631448527758341,2.693867947706853,-2.013307908812886,16.67619083984512,1.9984,1.74,1558.86
1,4,2010-08-23 17:51:09,0.8631448527758341,2.6741467592814123,-2.0124942966634767,16.561596853692336,1.9984,1.72,1568.344
1,4,2010-08-23 17:51:09,0.8631448527758341,2.6519039691979285,-2.011864083462103,16.761325017449934,1.9984,1.699,1578.016
1,4,2010-08-23 17:51:09,0.8631448527758341,2.629395581643676,-2.0117031746983063,16.67070805369957,1.9984,1.677,1587.61
1,4,2010-08-23 17:51:09,0.8631448527758341,2.6042987686169905,-2.010705943836269,16.53741370563784,1.9982,1.653,1597.25
1,4,2010-08-23 17:51:09,0.8631448527758341,2.5770469977713226,-2.0130131672054987,16.658916044483927,1.9984,1.627,1606.906
1,4,2010-08-23 17:51:09,0.8631448527758341,2.548673369673431,-2.0137133298823806,16.736364512024174,1.9984,1.599,1616.625
1,4,2010-08-23 17:51:09,0.8631448527758341,2.517687559353906,-2.0105430178289487,16.767139241796052,1.9984,1.57,1626.219
1,4,2010-08-23 17:51:09,0.8631448527758341,2.4838555143678755,-2.0106961233400313,16.785099605091997,1.9984,1.537,1635.797
1,4,2010-08-23 17:51:09,0.8631448527758341,2.445984055839998,-2.0118240194120656,16.73565580096261,1.9984,1.501,1645.438
1,4,2010-08-23 17:51:09,0.8631448527758341,2.403867265005445,-2.01123971484709,16.848251513766982,1.9984,1.46,1655.094
1,4,2010-08-23 17:51:09,0.8631448527758341,2.3566992337890786,-2.0101002090355164,16.808585374172857,1.9984,1.417,1664.766
1,4,2010-08-23 17:51:09,0.8631448527758341,2.303856022152508,-2.011867759478698,16.990198309394007,1.9984,1.365,1674.375
1,4,2010-08-23 17:51:09,0.8631448527758341,2.2443401343592617,-2.0107113557884055,17.08017022702736,1.9984,1.31,1684.0
1,4,2010-08-23 17:51:09,0.8631448527758341,2.1766233079901336,-2.0131585712297277,17.514894703818065,1.9982,1.245,1693.656
1,4,2010-08-23 17:51:09,0.8631448527758341,2.999426111864161,-0.0009094444562123393,17.700710235479104,0.0002,0.0,1703.438
1,4,2010-08-23 17:51:09,0.8631448527758341,3.080960355341275,-0.00013012234100960834,17.656442616751416,0.0002,0.0,1713.235
2,4,2010-08-23 22:33:35,1.648789607776492,4.158856235580694,-0.00017070133757087242,5.616949769418875,0.0004,0.0,0.0
2,4,2010-08-23 22:33:35,1.648789607776492,4.158676741997085,0.000554485227798267,5.6516956608104225,0.0004,4.174,9.280999999999999
2,4,2010-08-23 22:33:35,1.648789607776492,3.8211127814837234,-2.0111905469634945,5.703402390500325,1.9982,2.803,19.531
2,4,2010-08-23 22:33:35,1.648789607776492,3.7970867028429156,-2.012560788075768,5.771676869441931,1.9982,2.797,28.921999999999997
2,4,2010-08-23 22:33:35,1.648789607776492,3.7766394559067042,-2.0138733676901364,5.88408934281508,1.9982,2.78,38.327999999999996
2,4,2010-08-23 22:33:35,1.648789607776492,3.7576906690713328,-2.012584659526875,5.998235849153989,1.9982,2.763,47.844
2,4,2010-08-23 22:33:35,1.648789607776492,3.7399429260641748,-2.011000235360074,6.129563413069662,1.9982,2.747,57.297
2,4,2010-08-23 22:33:35,1.648789607776492,3.722861053582195,-2.0111963740275005,6.258212819082746,1.9982,2.731,66.781
2,4,2010-08-23 22:33:35,1.648789607776492,3.7060528893381806,-2.0119196053220927,6.397016655582859,1.9982,2.715,76.219
2,4,2010-08-23 22:33:35,1.648789607776492,3.689009294269131,-2.0120241884055794,6.524228323853881,1.9982,2.7,85.625
2,4,2010-08-23 22:33:35,1.648789607776492,3.671989358887928,-2.0116325335119543,6.633113083939792,1.9982,2.687,95.047
2,4,2010-08-23 22:33:35,1.648789607776492,3.65494091878413,-2.0110812256912096,6.726777289390088,1.9982,2.673,104.453
2,4,2010-08-23 22:33:35,1.648789607776492,3.6374336631685593,-2.012011265129232,6.87288103575636,1.9982,2.657,113.844
2,4,2010-08-23 22:33:35,1.648789607776492,3.6200349511296404,-2.0127887635481714,7.031228057810414,1.9982,2.641,123.219
2,4,2010-08-23 22:33:35,1.648789607776492,3.6025967139333073,-2.011272638996007,7.148998699316719,1.9982,2.624,132.656
2,4,2010-08-23 22:33:35,1.648789607776492,3.5853639059887255,-2.012273088402089,7.257788311812892,1.9982,2.609,142.047
2,4,2010-08-23 22:33:35,1.648789607776492,3.568534969181979,-2.0115477838526967,7.395980835178809,1.9982,2.594,151.437
2,4,2010-08-23 22:33:35,1.648789607776492,3.553153728632825,-2.012648542186197,7.537208033014699,1.998,2.58,160.812
2,4,2010-08-23 22:33:35,1.648789607776492,3.538675372826054,-2.012056984614006,7.633783014148271,1.998,2.566,170.234
2,4,2010-08-23 22:33:35,1.648789607776492,3.5258690524748983,-2.011610682417712,7.79494037484746,1.9982,2.554,179.703
2,4,2010-08-23 22:33:35,1.648789607776492,3.514505820845771,-2.010846472589459,7.946515474440797,1.9982,2.542,189.10899999999998
2,4,2010-08-23 22:33:35,1.648789607776492,3.5049174514984625,-2.011833598033213,8.045249950660345,1.9982,2.532,198.594
2,4,2010-08-23 22:33:35,1.648789607776492,3.4968890801558867,-2.011413230591928,8.186496457039855,1.9982,2.524,208.031
2,4,2010-08-23 22:33:35,1.648789607776492,3.490691380535846,-2.012948301071788,8.312351879075447,1.9982,2.518,217.437
2,4,2010-08-23 22:33:35,1.648789607776492,3.4853282109762183,-2.011136878861737,8.434849943813706,1.9982,2.512,226.766
2,4,2010-08-23 22:33:35,1.648789607776492,3.481212707232387,-2.012209570800763,8.53722793589675,1.998,2.508,236.203
2,4,2010-08-23 22:33:35,1.648789607776492,3.478186867300386,-2.011057337110791,8.676879209929288,1.998,2.504,245.578
2,4,2010-08-23 22:33:35,1.648789607776492,3.4756999555752146,-2.0142968458307484,8.810233575139263,1.9982,2.503,255.031
2,4,2010-08-23 22:33:35,1.648789607776492,3.4742660296398573,-2.011904775180973,8.945628408267625,1.9982,2.501,264.422
